contentid,contenttypeid,roomcode,roomtitle,roomsize1,roomcount,roombasecount,roommaxcount,roomoffseasonminfee1,roomoffseasonminfee2,roompeakseasonminfee1,roompeakseasonminfee2,roomintro,roombathfacility,roombath,roomhometheater,roomaircondition,roomtv,roompc,roomcable,roominternet,roomrefrigerator,roomtoiletries,roomsofa,roomcook,roomtable,roomhairdryer,roomsize2,roomimg1,roomimg1alt,cpyrhtDivCd1,roomimg2,roomimg2alt,cpyrhtDivCd2,roomimg3,roomimg3alt,cpyrhtDivCd3,roomimg4,roomimg4alt,cpyrhtDivCd4,roomimg5,roomimg5alt,cpyrhtDivCd5
1991092,32,,스위트+,39,0,6,0,0,0,0,0,※ 객실 가격은 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,128,http://tong.visitkorea.or.kr/cms/resource/99/2750999_image2_1.jpg,동강시스타 리조트 스위트+ (3),Type3,http://tong.visitkorea.or.kr/cms/resource/05/2751005_image2_1.jpg,동강시스타 리조트 스위트+ (4),Type3,http://tong.visitkorea.or.kr/cms/resource/00/2751000_image2_1.jpg,동강시스타 리조트 스위트+ (1),Type3,http://tong.visitkorea.or.kr/cms/resource/97/2750997_image2_1.jpg,동강시스타 리조트 스위트+ (2),Type3,,,
1991092,32,,디럭스,32,0,5,0,0,0,0,0,※ 객실 가격은 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,105,http://tong.visitkorea.or.kr/cms/resource/93/2750993_image2_1.jpg,동강시스타 리조트 디럭스 (1),Type3,http://tong.visitkorea.or.kr/cms/resource/07/2751007_image2_1.jpg,동강시스타 리조트 디럭스 (2),Type3,,,,,,,,,
1991092,32,,로얄스위트A,46,0,7,0,0,0,0,0,※ 객실 가격은 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,151,http://tong.visitkorea.or.kr/cms/resource/95/2750995_image2_1.jpg,동강시스타 리조트 로얄스위트A (1),Type3,http://tong.visitkorea.or.kr/cms/resource/94/2750994_image2_1.jpg,동강시스타 리조트 로얄스위트A (2),Type3,,,,,,,,,
1991092,32,,스위트A,39,0,6,0,0,0,0,0,※ 객실 가격은 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,128,http://tong.visitkorea.or.kr/cms/resource/02/2751002_image2_1.jpg,동강시스타 리조트 스위트A (1),Type3,http://tong.visitkorea.or.kr/cms/resource/04/2751004_image2_1.jpg,동강시스타 리조트 스위트A (2),Type3,,,,,,,,,
2578549,32,52812,특실,8,10,2,3,0,0,0,0,※ 객실요금은 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,,Y,,Y,Y,26.44,,,,,,,,,,,,,,,
2578549,32,52813,일반실,8,10,2,3,0,0,0,0,※ 객실요금은 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,,,,,Y,26.44,,,,,,,,,,,,,,,
1917811,32,46844,디럭스 트윈,13,2,2,4,180000,180000,180000,180000,"※ 객실 가격은 전화문의 요망<br>※ 위 정보는 2022년 08월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,45.54,,,,,,,,,,,,,,,
1917811,32,41080,온돌,9,0,2,4,140000,140000,140000,140000,"※ 객실 가격은 전화문의 요망<br>※ 위 정보는 2022년 08월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,31.45,,,,,,,,,,,,,,,
1917811,32,41081,온돌베드,9,0,2,4,140000,140000,140000,140000,"※ 객실 가격은 전화문의 요망<br>※ 위 정보는 2022년 08월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,31.45,,,,,,,,,,,,,,,
1917811,32,41083,스위트B,12,2,2,4,200000,200000,200000,200000,"※ 객실 가격은 전화문의 요망<br>※ 위 정보는 2022년 08월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,41.02,,,,,,,,,,,,,,,
1917811,32,41084,스위트 A,18,1,2,4,220000,220000,220000,220000,"※ 객실 가격은 전화문의 요망<br>※ 위 정보는 2022년 08월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,59.57,,,,,,,,,,,,,,,
1917811,32,41082,스탠다드 더블,13,0,2,4,120000,120000,120000,120000,"※ 객실 가격은 전화문의 요망<br>※ 위 정보는 2022년 08월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,45.54,,,,,,,,,,,,,,,
1917811,32,50429,디럭스 더블,13,2,2,4,160000,160000,160000,160000,"※ 객실 가격은 전화문의 요망<br>※ 위 정보는 2022년 08월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,45.54,,,,,,,,,,,,,,,
3044530,32,59101,싱글퀸,0,0,0,0,0,0,0,0,,Y,,,Y,Y,,,Y,Y,,,,Y,Y,0,,,,,,,,,,,,,,,
3044530,32,59102,트윈 더블,0,0,0,0,0,0,0,0,,Y,,,Y,Y,,,Y,Y,,,,Y,Y,0,,,,,,,,,,,,,,,
3044530,32,59104,트윈 퀸,0,0,0,0,0,0,0,0,,Y,,,Y,Y,,,Y,Y,,,,Y,Y,0,,,,,,,,,,,,,,,
3044530,32,59103,트윈 퀸 특실,0,0,0,0,0,0,0,0,,Y,,,Y,Y,,,Y,Y,,,,Y,Y,0,,,,,,,,,,,,,,,
397639,32,12503,일반실,0,0,4,4,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,,Y,,,,,,0,,,,,,,,,,,,,,,
397639,32,12505,일반특실,0,0,4,12,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,,Y,,,,,,0,,,,,,,,,,,,,,,
397639,32,41411,수학여행 단체요금,0,0,0,0,0,0,0,0,"※ 객실 가격 전화문의 요망(초,중,고등학생-2박6식 숙박비/식대:39,000원)",Y,Y,,Y,,,,,Y,,,,,,0,,,,,,,,,,,,,,,
397639,32,12504,일반실,0,0,4,8,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,,Y,,,,,,0,,,,,,,,,,,,,,,
3114823,32,,B Type,0,1,2,3,350000,470000,290000,370000,"※ 위 정보는 2024년 4월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,Y,,Y,Y,,,,Y,Y,Y,Y,Y,Y,0,,,,,,,,,,,,,,,
3114823,32,,A Type,0,1,4,0,690000,850000,520000,700000,"※ 위 정보는 2024년 4월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,Y,,Y,Y,,,,Y,Y,Y,Y,Y,Y,0,,,,,,,,,,,,,,,
2595021,32,49933,"별당채 201호, 202호",6,0,4,5,110000,150000,110000,150000,,,,,Y,Y,,Y,Y,Y,Y,,,,Y,20.24,,,,,,,,,,,,,,,
2595021,32,49934,"사랑채 301, 303호",6,0,4,5,110000,150000,110000,150000,,,,,Y,Y,,Y,Y,Y,Y,,,,Y,20.29,,,,,,,,,,,,,,,
2595021,32,49935,사랑채 302호,7,0,3,4,120000,160000,120000,160000,,,,,Y,Y,,Y,Y,Y,Y,,,,Y,26.26,,,,,,,,,,,,,,,
2595021,32,49936,안채 401호,4,0,2,4,69000,100000,69000,100000,,,,,Y,Y,,Y,Y,Y,Y,,,,Y,15.12,,,,,,,,,,,,,,,
2595021,32,49937,안채 402호,15,0,6,16,200000,260000,200000,260000,,,,,Y,Y,,Y,Y,Y,Y,,,,Y,49.59,,,,,,,,,,,,,,,
2595021,32,49932,행랑채 101호 ~104호,4,0,2,2,59000,90000,59000,90000,,,,,Y,Y,,Y,Y,Y,Y,,,,Y,13.2,,,,,,,,,,,,,,,
2950935,32,,독채,20,1,2,4,0,0,400000,520000,"1개 (침실1, 거실및주방1, 서재1)
",Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,66.2,,,,,,,,,,,,,,,
2576223,32,52985,6평형,6,3,2,4,50000,60000,70000,70000,"※ 위 정보는 2020년 11월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,,,Y,,Y,19,,,,,,,,,,,,,,,
2576223,32,52986,10평형,10,1,6,8,100000,100000,150000,150000,"※ 위 정보는 2020년 11월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,,,Y,,Y,33,,,,,,,,,,,,,,,
2576223,32,52987,13평형,13,1,10,15,150000,150000,220000,220000,"※ 위 정보는 2020년 11월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,,,Y,,Y,42,,,,,,,,,,,,,,,
2626608,32,51530,"본관 101,103호",0,0,4,10,120000,140000,140000,160000,,Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,0,,,,,,,,,,,,,,,
2626608,32,51531,본관 102호,0,0,4,10,140000,160000,160000,180000,,Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,0,,,,,,,,,,,,,,,
2626608,32,51532,본관2층 201~205호,0,0,2,4,70000,90000,90000,110000,,Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,0,,,,,,,,,,,,,,,
2626608,32,51533,신관101~105호,0,0,4,6,120000,140000,140000,160000,,Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,0,,,,,,,,,,,,,,,
2358196,32,45397,큰생이,18,1,2,4,198000,198000,0,0,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2023년 01월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,,,,Y,Y,Y,,Y,Y,Y,59,http://tong.visitkorea.or.kr/cms/resource/89/2358189_image2_1.jpg,동박생이_큰생이 거실,Type3,http://tong.visitkorea.or.kr/cms/resource/94/2358194_image2_1.JPG,동박생이_큰생이 욕실,Type3,http://tong.visitkorea.or.kr/cms/resource/90/2358190_image2_1.JPG,동박생이_큰생이 침실,Type3,,,,,,
2358196,32,45398,작은생이,15,1,2,4,176000,176000,0,0,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2023년 01월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,,,,Y,Y,Y,,Y,Y,Y,49,http://tong.visitkorea.or.kr/cms/resource/93/2358193_image2_1.jpg,동박생이_작은생이 거실,Type3,http://tong.visitkorea.or.kr/cms/resource/91/2358191_image2_1.JPG,동박생이_작은생이 욕실,Type3,,,,,,,,,
1365352,32,36694,트리플,14,2,3,3,144000,180000,0,0,※ 객실 가격 전화문의 요망,Y,Y,,Y,Y,,Y,Y,Y,Y,,,,Y,48,,,,,,,,,,,,,,,
1365352,32,33086,로얄 스위트,17,1,2,2,320000,400000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,57,,,,,,,,,,,,,,,
1365352,32,33087,주니어 스위트(강전망),14,6,2,3,132000,165000,205000,205000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,48,,,,,,,,,,,,,,,
1365352,32,33088,패밀리 룸,14,3,3,4,116000,145000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,,Y,48,,,,,,,,,,,,,,,
1365352,32,33089,스탠다드 트윈(도시전망),8,5,2,3,100000,125000,165000,165000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,,Y,28,,,,,,,,,,,,,,,
1365352,32,33090,온돌(도시전망),4,3,3,4,132000,165000,205000,205000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,,Y,15,,,,,,,,,,,,,,,
1365352,32,36695,스탠다드 더블(도시전망),8,10,2,2,100000,125000,165000,165000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,,Y,Y,,,,Y,28.5,,,,,,,,,,,,,,,
1365352,32,56515,주니어 스위트(도시전망),14,12,2,3,124000,165000,195000,195000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,48,,,,,,,,,,,,,,,
1365352,32,50270,스탠다드 더블(강전망),8,20,2,2,108000,135000,175000,175000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,,Y,Y,,,,Y,28.5,,,,,,,,,,,,,,,
1365352,32,50271,스탠다드 트윈(강전망),8,5,2,3,108000,135000,175000,175000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,,Y,28,,,,,,,,,,,,,,,
622333,32,,트윈 A,0,0,0,0,80000,80000,80000,80000,"※ 위 정보는 2024년 09월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,Y,,,,,0,,,,,,,,,,,,,,,
622333,32,,트윈 B,0,0,0,0,80000,80000,0,0,"※ 위 정보는 2024년 09월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,Y,,,,,0,,,,,,,,,,,,,,,
622333,32,,"특실A,B",0,0,0,0,60000,60000,60000,60000,"※ 위 정보는 2024년 09월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,Y,,,,,0,,,,,,,,,,,,,,,
622333,32,,일반실,0,0,0,0,50000,50000,50000,50000,"※ 위 정보는 2024년 09월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,Y,,,,,0,,,,,,,,,,,,,,,
142719,32,5174,트윈/더블,0,0,2,2,0,0,0,0,※ 객실 가격 전화문의 요망,Y,Y,,Y,Y,,Y,Y,Y,Y,,,Y,Y,0,,,,,,,,,,,,,,,
142719,32,5176,디럭스 트윈,0,0,2,2,0,0,0,0,※ 객실 가격 전화문의 요망,Y,Y,,Y,Y,,Y,Y,Y,Y,,,Y,Y,0,,,,,,,,,,,,,,,
2775490,32,55094,펜션동 침대,12,3,2,2,80000,80000,0,0,"성수기 요금 변동, 테라스 개별바베큐 가능 객실 보유		
<br/>※ 위 정보는 2024년 05월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및  기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,,Y,Y,,Y,Y,Y,40,,,,,,,,,,,,,,,
2775490,32,55095,펜션동 퀸+2층 침대,12,3,4,5,140000,140000,0,0,"성수기 요금 변동, 테라스 개별바베큐 가능 객실 보유		
<br/>※ 위 정보는 2024년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,40,,,,,,,,,,,,,,,
2775490,32,55096,펜션동 온돌,12,8,4,5,140000,140000,0,0,"성수기 요금 변동, 테라스 개별바베큐 가능 객실 보유<br/>※ 위 정보는 2024년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,,Y,Y,,Y,Y,Y,40,,,,,,,,,,,,,,,
2775490,32,55097,모텔동 퀸,10,10,2,2,60000,60000,0,0,"성수기 요금 변동		
※ 위 정보는 2024년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,,Y,Y,,,Y,Y,33,,,,,,,,,,,,,,,
2775490,32,55098,모텔동 퀸+퀸,10,2,2,4,80000,80000,0,0,"성수기 요금 변동		
※ 위 정보는 2024년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,,Y,Y,,,Y,Y,33,,,,,,,,,,,,,,,
2775490,32,55099,모텔동 퀸+싱글,10,2,2,3,70000,70000,0,0,"성수기 요금 변동<br/>※※ 위 정보는 2024년 05월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,,Y,Y,,,Y,Y,33,,,,,,,,,,,,,,,
3044531,32,,양실,9,18,2,4,55000,55000,80000,80000,성수기 기간 외 비수기 요금 적용,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,29,http://tong.visitkorea.or.kr/cms/resource/05/3054205_image2_1.jpg,동아호텔_양실 (1),Type1,http://tong.visitkorea.or.kr/cms/resource/04/3054204_image2_1.jpg,동아호텔_양실 (2),Type1,http://tong.visitkorea.or.kr/cms/resource/03/3054203_image2_1.jpg,동아호텔_양실 (3),Type1,http://tong.visitkorea.or.kr/cms/resource/92/3054192_image2_1.jpg,동아호텔_양실 (4),Type1,http://tong.visitkorea.or.kr/cms/resource/90/3054190_image2_1.jpg,동아호텔_양실 (5),Type1
3044531,32,,한실,9,9,2,5,50000,50000,70000,70000,성수기 기간 외 비수기 요금 적용,Y,Y,,Y,Y,,Y,Y,Y,Y,,,Y,Y,29,http://tong.visitkorea.or.kr/cms/resource/82/3054182_image2_1.jpg,동아호텔_한실 (1),Type1,http://tong.visitkorea.or.kr/cms/resource/81/3054181_image2_1.jpg,동아호텔_한실 (2),Type1,http://tong.visitkorea.or.kr/cms/resource/80/3054180_image2_1.jpg,동아호텔_한실 (3),Type1,http://tong.visitkorea.or.kr/cms/resource/79/3054179_image2_1.jpg,동아호텔_한실 (4),Type1,http://tong.visitkorea.or.kr/cms/resource/78/3054178_image2_1.jpg,동아호텔_한실 (5),Type1
3044531,32,,트윈,9,2,2,3,60000,60000,80000,80000,"더블 싱글 침대 구비, 비지니스 고객 선호",Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,29,http://tong.visitkorea.or.kr/cms/resource/87/3054187_image2_1.jpg,동아호텔_트윈 (1),Type1,http://tong.visitkorea.or.kr/cms/resource/86/3054186_image2_1.jpg,동아호텔_트윈 (2),Type1,http://tong.visitkorea.or.kr/cms/resource/85/3054185_image2_1.jpg,동아호텔_트윈 (3),Type1,http://tong.visitkorea.or.kr/cms/resource/84/3054184_image2_1.jpg,동아호텔_트윈 (4),Type1,http://tong.visitkorea.or.kr/cms/resource/83/3054183_image2_1.jpg,동아호텔_트윈 (5),Type1
3044531,32,,스위트룸,14,1,2,6,70000,70000,90000,90000,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,46,http://tong.visitkorea.or.kr/cms/resource/91/3054191_image2_1.jpg,동아호텔_스위트룸 (1),Type1,http://tong.visitkorea.or.kr/cms/resource/93/3054193_image2_1.jpg,동아호텔_스위트룸 (2),Type1,http://tong.visitkorea.or.kr/cms/resource/08/3054208_image2_1.jpg,동아호텔_스위트룸 (3),Type1,http://tong.visitkorea.or.kr/cms/resource/07/3054207_image2_1.jpg,동아호텔_스위트룸 (4),Type1,http://tong.visitkorea.or.kr/cms/resource/06/3054206_image2_1.jpg,동아호텔_스위트룸 (5),Type1
3102167,32,,약이 1~5,16,5,8,10,130000,0,180000,180000,"비수기 영천시민 90,000 / 한옥체험관 이용객에 한해 족욕체험 감면가(4,000원) 적용/1~3 : 한실, 4~5 : 양실(침대), 한실",Y,,,Y,Y,,,Y,Y,,,Y,Y,Y,53,,,,,,,,,,,,,,,
3102167,32,,한이 1~3,11,3,6,8,100000,0,150000,150000,"비수기 영천시민 75,000 / 한옥체험관 이용객에 한해 족욕체험 감면가(4,000원) 적용",Y,,,Y,Y,,,Y,Y,,,Y,Y,Y,38,,,,,,,,,,,,,,,
1639649,32,34854,라푼젤/샬랄라 복층형,12,2,2,4,80000,120000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,39,,,,,,,,,,,,,,,
1639649,32,34855,신데렐라,15,1,2,4,100000,150000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,49,,,,,,,,,,,,,,,
1639649,32,34856,자스민,12,1,2,4,80000,120000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,39,,,,,,,,,,,,,,,
1639649,32,34862,개나리/백일홍(키즈룸),20,2,2,4,120000,160000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,66,,,,,,,,,,,,,,,
1639649,32,34865,민들레,20,1,4,6,120000,160000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,66,,,,,,,,,,,,,,,
1639649,32,34866,수선화,20,1,4,6,100000,150000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,Y,,,66,,,,,,,,,,,,,,,
1639649,32,34868,라벤더(키즈룸),25,2,5,10,170000,270000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,82,,,,,,,,,,,,,,,
1639649,32,43576,무궁화,35,1,8,14,200000,350000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,115,,,,,,,,,,,,,,,
1639649,32,43577,물망초,10,1,2,3,80000,120000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,33,,,,,,,,,,,,,,,
1639649,32,45932,채송화,30,1,8,14,200000,350000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,Y,,Y,99,,,,,,,,,,,,,,,
3102081,32,,언덕룸(2인실),0,1,2,2,70000,120000,70000,120000,"한국실 정원을 사이에 두고 위치한 룸으로 방1개, 화장실 1개 욕실 어메니티(치약,치솔,샴푸,린스,바디크린져, 비누, 폼크린져, 샤워타월, 타월)가 준비되어 있습니다. 개인의 프라이버시를 존중하며 편안한 침구류로 안락한 잠자리, 최상의 컨디션을 유지",Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,0,,,,,,,,,,,,,,,
3102081,32,,동녘룸(2인실),0,1,2,2,80000,130000,80000,130000,정원을 사이에 두고 방1개 화장실1개 취사가능한 숙소로 최상의 컨디션유지를 위한 침구류 제공,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,0,,,,,,,,,,,,,,,
3102081,32,,한옥 독채,0,1,2,6,290000,450000,350000,450000,"한옥독채로 분리된 숙소와 자쿠지, 룸의 공간분리로 가족여행에 안성맞춤, 방2개 거실, 화장실 2개로 편리한 여행을 즐길 수 있음",Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,0,,,,,,,,,,,,,,,
2576288,32,52988,101호,6,1,5,0,20000,25000,30000,30000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,,Y,Y,,,,,Y,19,,,,,,,,,,,,,,,
2576288,32,52989,"102, 205~207호",0,4,2,3,20000,25000,30000,30000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,,Y,Y,,,,,Y,0,,,,,,,,,,,,,,,
2576288,32,52990,103호,5,1,4,3,20000,25000,30000,30000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,,Y,Y,,,,,Y,16,,,,,,,,,,,,,,,
2576288,32,52991,104호,4,1,4,0,20000,25000,30000,30000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,,Y,Y,,,,,Y,13,,,,,,,,,,,,,,,
2576288,32,52992,105호,3,1,4,0,20000,25000,30000,30000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,,Y,Y,,,,,Y,13,,,,,,,,,,,,,,,
2576288,32,52993,106호,5,1,4,0,20000,25000,30000,30000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,,Y,Y,,,,,Y,16,,,,,,,,,,,,,,,
2576288,32,52994,"201, 202호",4,2,3,0,20000,25000,30000,30000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,,Y,Y,,,,,Y,13,,,,,,,,,,,,,,,
2576288,32,52995,"203, 204호",4,2,2,0,20000,25000,30000,30000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,,Y,Y,,,,,Y,13,,,,,,,,,,,,,,,
2576288,32,52996,208호,0,1,4,0,20000,25000,30000,30000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,,Y,Y,,,,,Y,0,,,,,,,,,,,,,,,
2576288,32,52997,209호,2,1,1,0,30000,30000,30000,30000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,,Y,Y,,,,,Y,6,,,,,,,,,,,,,,,
2373162,32,45597,스탠다드 온돌,7,4,2,3,40000,40000,40000,40000,※ 객실 가격 전화문의 요망,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,23,,,,,,,,,,,,,,,
2373162,32,45598,스탠다드 더블,7,12,2,2,40000,40000,40000,40000,※ 객실 가격 전화문의 요망,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,23,http://tong.visitkorea.or.kr/cms/resource/50/2373150_image2_1.jpg,동학사 발리모텔_스탠다드 객실1,Type3,http://tong.visitkorea.or.kr/cms/resource/48/2373148_image2_1.jpg,동학사 발리모텔_스탠다드 객실2,Type3,http://tong.visitkorea.or.kr/cms/resource/49/2373149_image2_1.jpg,동학사 발리모텔_스탠다드 화장실,Type3,,,,,,
